TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,Cluster
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
12,4,0,1,1
28,2,0,1,1
0,1,0,0,1
0,4,0,0,1
6,1,0,3,1
13,1,0,2,1
7,2,0,4,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,2094,41880,1
46,13,119,14363,1
1,2,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,6,1,24,1
1,3,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
191,4,165255,45342719,4
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,1,0,2,1
6,5,0,0,1
0,1,0,0,1
0,1,0,0,1
2,6,0,0,1
0,1,0,0,1
1,1,1,28,1
2,4,1,6,1
0,1,0,0,1
0,1,0,0,1
1,1,3380,54080,1
1,1,2969,47504,1
1,1,1,4,1
0,1,0,0,1
0,2,0,0,1
1,1,1,12,1
9,4,0,0,1
0,1,0,0,1
0,1,0,0,1
4,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
2,2,1,14,1
2,4,1,6,1
0,4,0,0,1
1,1,1,20,1
1,1,1,8,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
1,10,12321,3795688,1
7,1,2583,944091,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
6,1,224240,23845555,3
1,2,1,12,1
3,5,0,4,1
2,2,1,6,1
0,3,0,0,1
0,3,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
30,4,0,0,1
6,4,0,2,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
2,1,485040,51148114,4
2,1,287531,30720424,2
1,5,1,12,1
0,1,0,0,1
2,1,1225,24500,1
2,2,1,14,1
1,1,0,0,1
6,1,4,677,1
12,2,0,2,1
8,4,0,2,1
0,1,0,0,1
1,4,1,12,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
7,2,0,4,1
19,1,120124,21141770,3
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,3811,76220,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
4,4,0,3,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,28,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,4,368,1
1,10,11735,3613380,1
3,10,1543,474315,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,4,0,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
7,17,0,0,1
0,1,0,0,1
184,18,29812,14973923,3
3,4,0,0,1
3,2,0,8,1
0,1,0,0,1
0,1,0,0,1
2,2,1,12,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
2,2,419107,10058568,5
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,2580,51600,1
0,1,0,0,1
2,4,1,6,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,4,0,0,1
1,1,1,20,1
1,4,1,12,1
6,1,454,9077,1
5,1,0,3,1
6,1,454,9077,1
0,2,0,0,1
10,2,0,3,1
0,1,0,0,1
1,1,1,8,1
1,1,1,20,1
0,1,0,0,1
1,1,1,8,1
1,5,1,12,1
1,2,1,12,1
1,2,1,28,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,1,1,196,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,4,0,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
6,7,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
9,5,40,6710,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
4,3,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
1,4,1,12,1
0,1,0,0,1
1,2,1,28,1
1,4,1,12,1
1,4,1,12,1
1,4,1,12,1
1,2,1,28,1
1,2,1,28,1
20,1,0,0,1
2,1,1,10,1
0,1,0,0,1
62,4,0,0,1
1,1,1,16,1
2,1,1,8,1
0,1,0,0,1
1,2,1,16,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,1,20,1
3,1,0,5,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,1,12,1
0,2,0,0,1
0,1,0,0,1
1,1,2201,44020,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,44,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,1,246966,19970931,3
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,5,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
667,2,75888,10453001,5
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,4,2,30,1
3,6,0,4,1
1,1,1,12,1
1,5,1,12,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
1,4,1,12,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,4,0,4,1
1,1,314869,25544028,3
3,3,0,4,1
0,1,0,0,1
28,20,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
5,2,0,6,1
0,2,0,0,1
0,1,0,0,1
0,4,0,0,1
1,1,1,20,1
1,1,1,12,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
11,3,54776,17195869,3
1,1,1,16,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,1,20,1
1,4,1,12,1
0,1,0,0,1
1,1,1202,24040,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,3366,107712,1
1,1,1150,196132,1
1,1,0,0,1
0,1,0,0,1
1,2,1,24,1
1,1,1,16,1
1,2,1,24,1
0,1,0,0,1
0,2,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
2,6,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
1,1,1,28,1
0,1,0,0,1
1,4,1,12,1
1,2,1,28,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
12,24,0,0,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,2,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
2,1,1,10,1
7,1,349,6989,1
1,1,1,20,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
10,4,0,1,1
2,4,1,6,1
2,2,1,8,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
2,4,1,6,1
1,1,2383,47660,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,1,8,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
1,1,2094,41880,1
1,1,0,0,1
0,2,0,0,1
8,8,0,0,1
0,1,0,0,1
0,3,0,0,1
0,1,0,0,1
2,2,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
61,4,0,0,1
2,1,1,10,1
5,1,0,4,1
43,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
2,4,1,6,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
1,1,1,16,1
0,1,0,0,1
1,1,1,8,1
1,4,1,12,1
1,1,0,0,1
0,1,0,0,1
1,2,1,16,1
1,1,1,8,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
4,4,0,3,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,2,0,0,1
1,1,1,12,1
0,1,0,0,1
3,1,0,5,1
0,1,0,0,1
1,1,15532,4128132,1
2,4,1,6,1
1,1,2697,53940,1
7,2,0,4,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
25,4,0,0,1
0,1,0,0,1
0,1,0,0,1
635,1,0,0,1
0,1,0,0,1
1,2,1,12,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,4,0,0,1
0,1,0,0,1
3,5,1,233,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
38,1,73876,9352333,5
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
6,12,155,48097,1
0,1,0,0,1
2,9,1,6,1
9,1,0,1,1
25,2,0,1,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,4,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,1,16,1
1,1,668,13360,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
37,1,71431,9075083,5
0,1,0,0,1
0,1,0,0,1
4,1,0,0,1
0,1,0,0,1
1,2,1,20,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,15435,1234800,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,109,2180,1
31,1,0,1,1
102,4,0,0,1
1,1,471,18456,1
0,4,0,0,1
1,1,1,8,1
0,1,0,0,1
0,4,0,0,1
0,4,0,0,1
6,1,0,1,1
2,1,1,8,1
3,1,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
1,3,1,12,1
0,1,0,0,1
49,4,0,0,1
0,1,0,0,1
2,4,1,6,1
0,1,0,0,1
1,2,1,28,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
3,1,0,5,1
1,1,1,16,1
1,2,77222,10930144,5
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
1,2,1,20,1
1,1,1,20,1
10,13,593,167631,1
3,2,0,9,1
1,1,1,16,1
1,1,1,8,1
1,1,471,18456,1
7,1,0,1,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
2,4,1,6,1
1,1,2731,54620,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
16,1,255877,20470195,3
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,88,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,0,0,1
2,1,0,0,1
0,1,0,0,1
11,3,0,1,1
1,4,1,12,1
1,4,1,12,1
1,4,1,12,1
1,1,471,18456,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
3,4,0,5,1
0,1,0,0,1
1,2,11,1260,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,2786,55720,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
2,4,1,6,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
3,2,0,5,1
2,2,1,10,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
25,4,0,0,1
5,4,0,2,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
6,4,0,2,1
2,4,1,6,1
1,1,1,16,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
28,4,0,0,1
0,1,0,0,1
4,1,0,5,1
0,1,0,0,1
2,1,1,10,1
0,1,0,0,1
4,4,0,3,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
13,1,7,137,1
1,1,10636,1129768,1
0,1,0,0,1
4,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,4,0,3,1
5,4,0,2,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,3,0,3,1
0,4,0,0,1
2,2,1,8,1
0,1,0,0,1
0,1,0,0,1
2,2,1,18,1
0,2,0,0,1
10,7,1589,265292,1
0,1,0,0,1
0,1,0,0,1
5,1,0,2,1
1,2,1,24,1
0,1,0,0,1
7,11,503,12072,1
1,3,1,12,1
0,2,0,0,1
0,1,0,0,1
1,1,1,16,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
2,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,4,0,0,1
0,1,0,0,1
2,2,1,30,1
0,4,0,0,1
2,1,1,44,1
0,1,0,0,1
11,2,13325,10476352,5
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,3,1,12,1
0,1,0,0,1
0,1,0,0,1
1,1,712,14240,1
1,1,1,20,1
0,1,0,0,1
44,4,0,0,1
5,4,0,2,1
0,1,0,0,1
1,1,471,18456,1
1,1,1,20,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
6,2,0,5,1
1,1,1,88,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,8,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
3,4,0,4,1
1,1,1,88,1
102,7,200868,43185629,2
0,1,0,0,1
0,1,0,0,1
6,2,0,3,1
15,5,0,1,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,4,0,0,1
1,1,1,16,1
1,1,0,0,1
0,1,0,0,1
1,4,0,0,1
0,1,0,0,1
1,1,0,0,1
2,1,1,6,1
0,1,0,0,1
1,3,1,12,1
1,3,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,1,1,12,1
32,4,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
7,2,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
5,1,0,2,1
0,1,0,0,1
0,2,0,0,1
5,4,0,2,1
4,1,0,0,1
3,2,0,9,1
0,1,0,0,1
1,2,1,16,1
2,4,1,6,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
5,4,0,2,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
23,2,1,17,1
0,1,0,0,1
1,2,1,24,1
2,1,1,6,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,20,1
1,1,1,16,1
1,1,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
2,5,0,0,1
0,1,0,0,1
0,1,0,0,1
1,3,1,12,1
0,1,0,0,1
0,4,0,0,1
1,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,4,0,3,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
1,1,1,8,1
1,1,1,20,1
1,1,1,88,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
13,12,13699,4133036,1
2,2,1,38,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
1,1,314838,37677324,2
0,1,0,0,1
0,1,0,0,1
3,4,0,4,1
0,1,0,0,1
1,1,0,0,1
3,2,0,9,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
10,2,0,3,1
87,4,0,0,1
19,4,0,1,1
0,1,0,0,1
1,1,1,8,1
2,1,1091,21820,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
3,2,0,9,1
0,1,0,0,1
10,2,0,3,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
2,4,1,6,1
1,2,1,16,1
0,1,0,0,1
0,1,0,0,1
7,1,0,3,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,23,552,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
9,37,1,73,1
0,1,0,0,1
1,3,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,28,1
0,1,0,0,1
0,1,0,0,1
26,1,27254,7808635,5
0,1,0,0,1
1,4,0,0,1
0,1,0,0,1
1,1,1882,692644,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
12,1,59170,4811293,5
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
3,4,0,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,4,0,0,1
0,2,0,0,1
0,1,0,0,1
4,1,141,2815,1
8,1,0,3,1
5,1,0,4,1
2,1,1,4,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
110,10,156,48034,1
0,1,0,0,1
0,5,0,0,1
44,4,0,0,1
2,2,1425,381766,1
0,1,0,0,1
0,2,0,0,1
1,4,0,0,1
0,1,0,0,1
5,2,0,6,1
0,1,0,0,1
1,1,0,0,1
1,1,1,16,1
0,4,0,0,1
0,2,0,0,1
1,1,525,10500,1
12,1,0,1,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,5,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
2,5,0,0,1
1,1,1675,33500,1
0,1,0,0,1
0,1,0,0,1
3,1,0,9,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,6,1,12,1
1,1,1,16,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,2,1,36,1
0,1,0,0,1
0,1,0,0,1
1,1,471,18456,1
0,1,0,0,1
0,1,0,0,1
1,4,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,1,8,1
1,4,1,12,1
1,1,1,12,1
0,1,0,0,1
18,1,0,2,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
241,1,71871,7474543,5
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
4,2,0,5,1
3,1,1,123,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,3,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
4,1,0,7,1
12,26,0,0,1
16,1,0,1,1
21,12,82,25522,1
1,1,1,12,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
1,1,1,8,1
1,1,1,12,1
0,1,0,0,1
1,1,1,8,1
3,1,0,0,1
0,1,0,0,1
6,2,0,3,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
36,2,0,0,1
0,1,0,0,1
4,2,0,5,1
27,4,0,0,1
2,1,1,10,1
1,1,1,16,1
0,1,0,0,1
2,1,1368,27360,1
5,1,112,2236,1
0,1,0,0,1
0,1,0,0,1
41,19,183,63670,1
0,2,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,4,0,0,1
1,1,2522,50440,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
6,4,0,2,1
1,4,1,12,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
18,2,0,1,1
0,1,0,0,1
